term	variable	value
r_spatial_id[Kadavu,Intercept]	straddle_zero	yes
r_spatial_id[Kanaky.(New.Caledonia.main.island),Intercept]	straddle_zero	yes
r_spatial_id[Kapingamarangi,Intercept]	straddle_zero	yes
r_spatial_id[Kosrae,Intercept]	straddle_zero	yes
r_spatial_id[Laguas.yan.gåni,Intercept]	straddle_zero	yes
r_spatial_id[Lau,Intercept]	straddle_zero	yes
r_spatial_id[Lifou,Intercept]	straddle_zero	yes
r_spatial_id[Loh-Toga,Intercept]	straddle_zero	yes
r_spatial_id[Luangiua,Intercept]	straddle_zero	yes
r_spatial_id[Maewo,Intercept]	straddle_zero	yes
r_spatial_id[Malakula,Intercept]	straddle_zero	yes
r_spatial_id[Mangareva,Intercept]	straddle_zero	yes
r_spatial_id[Māngarongaro,Intercept]	straddle_zero	yes
r_spatial_id[Mo-ava-mo-iki,Intercept]	straddle_zero	yes
r_spatial_id[Mota,Intercept]	straddle_zero	yes
r_spatial_id[Mota.Lava,Intercept]	straddle_zero	yes
r_spatial_id[Nengone,Intercept]	straddle_zero	yes
r_spatial_id[Niue,Intercept]	straddle_zero	yes
r_spatial_id[Nukuoro,Intercept]	straddle_zero	yes
r_spatial_id[Paama,Intercept]	straddle_zero	yes
r_spatial_id[Palau,Intercept]	straddle_zero	yes
r_spatial_id[Pentecost,Intercept]	straddle_zero	yes
r_spatial_id[Pohnpei,Intercept]	straddle_zero	yes
r_spatial_id[Pukapuka,Intercept]	straddle_zero	yes
r_spatial_id[Raivavae,Intercept]	straddle_zero	yes
r_spatial_id[Rakahanga-Manihiki,Intercept]	straddle_zero	yes
r_spatial_id[Rapa.Nui,Intercept]	straddle_zero	yes
r_spatial_id[Ratak.+.Rālik,Intercept]	straddle_zero	yes
r_spatial_id[Rēkohou,Intercept]	straddle_zero	yes
r_spatial_id[Rimatara,Intercept]	straddle_zero	yes
r_spatial_id[Rotuma,Intercept]	straddle_zero	yes
r_spatial_id[Rurutu,Intercept]	straddle_zero	yes
r_spatial_id[Sāmoa,Intercept]	straddle_zero	yes
r_spatial_id[Santo,Intercept]	straddle_zero	yes
r_spatial_id[Tahiti,Intercept]	straddle_zero	yes
r_spatial_id[Tanna,Intercept]	straddle_zero	yes
r_spatial_id[Te.Henua.‘Enana,Intercept]	straddle_zero	yes
r_spatial_id[Tikopia,Intercept]	straddle_zero	yes
r_spatial_id[Tokelau,Intercept]	straddle_zero	yes
r_spatial_id[Tonga,Intercept]	straddle_zero	yes
r_spatial_id[Tuamotu,Intercept]	straddle_zero	yes
r_spatial_id[Tungaru.+.Tuvalu,Intercept]	straddle_zero	yes
r_spatial_id[Tupuai,Intercept]	straddle_zero	yes
r_spatial_id[Ulithi.(greater),Intercept]	straddle_zero	yes
r_spatial_id[Ureparapara,Intercept]	straddle_zero	yes
r_spatial_id[Uvea.(Wallis),Intercept]	straddle_zero	yes
r_spatial_id[Vanua.Lava,Intercept]	straddle_zero	yes
r_spatial_id[Viti.Levu.+.Yasawa,Intercept]	straddle_zero	yes
r_spatial_id[Woleai,Intercept]	straddle_zero	yes
r_spatial_id[Yap,Intercept]	straddle_zero	yes
lprior	straddle_zero	no
lp__	straddle_zero	no
Intercept	Estimate	0.316291927525984
environ_PC1	Estimate	-0.132895889225982
Shoreline	Estimate	0.329479275365754
environ_PC2	Estimate	0.271462466846288
environ_PC3	Estimate	0.00790537962078164
environ_PC1:Shoreline	Estimate	0.111343208792412
Shoreline:environ_PC2	Estimate	-0.138440537094518
Shoreline:environ_PC3	Estimate	0.0962825382897674
moEA033	Estimate	-0.628892291800103
moSettlement_date_grouping_finer	Estimate	0.123755729387651
moEA033:Shoreline	Estimate	-0.349613340266914
moSettlement_date_grouping_finer:Shoreline	Estimate	0.093835530359495
Intercept	Est.Error	0.449253711551974
environ_PC1	Est.Error	0.240799301822979
Shoreline	Est.Error	0.456815135968288
environ_PC2	Est.Error	0.257919372049305
environ_PC3	Est.Error	0.172417097342491
environ_PC1:Shoreline	Est.Error	0.187802641316134
Shoreline:environ_PC2	Est.Error	0.223410266751246
Shoreline:environ_PC3	Est.Error	0.207366374728057
moEA033	Est.Error	0.265058132840915
moSettlement_date_grouping_finer	Est.Error	0.0476712191046707
moEA033:Shoreline	Est.Error	0.241393356785341
moSettlement_date_grouping_finer:Shoreline	Est.Error	0.0502210041877664
Intercept	l-95% CI	-0.60510065
environ_PC1	l-95% CI	-0.5989926
Shoreline	l-95% CI	-0.574262575
environ_PC2	l-95% CI	-0.233860375
environ_PC3	l-95% CI	-0.3367861
environ_PC1:Shoreline	l-95% CI	-0.248444325
Shoreline:environ_PC2	l-95% CI	-0.555173675
Shoreline:environ_PC3	l-95% CI	-0.319988775
moEA033	l-95% CI	-1.28168075
moSettlement_date_grouping_finer	l-95% CI	0.0369278325
moEA033:Shoreline	l-95% CI	-0.863863075
moSettlement_date_grouping_finer:Shoreline	l-95% CI	-0.000507080924999999
Intercept	u-95% CI	1.158931
environ_PC1	u-95% CI	0.346434025
Shoreline	u-95% CI	1.2278615
environ_PC2	u-95% CI	0.7822788
environ_PC3	u-95% CI	0.338470125
environ_PC1:Shoreline	u-95% CI	0.490609775
Shoreline:environ_PC2	u-95% CI	0.3193858
Shoreline:environ_PC3	u-95% CI	0.49000915
moEA033	u-95% CI	-0.24617865
moSettlement_date_grouping_finer	u-95% CI	0.2238296
moEA033:Shoreline	u-95% CI	0.100647075
moSettlement_date_grouping_finer:Shoreline	u-95% CI	0.197472075
Intercept	Rhat	1.0001112186507
environ_PC1	Rhat	1.00008074999437
Shoreline	Rhat	1.00007077083404
environ_PC2	Rhat	1.00002289989466
environ_PC3	Rhat	1.00000628761631
environ_PC1:Shoreline	Rhat	1.00003459089969
Shoreline:environ_PC2	Rhat	0.999997573755985
Shoreline:environ_PC3	Rhat	1.00004971732803
moEA033	Rhat	1.00001814069314
moSettlement_date_grouping_finer	Rhat	1.00009476399101
moEA033:Shoreline	Rhat	1.00011106831434
moSettlement_date_grouping_finer:Shoreline	Rhat	1.00002952020291
Intercept	Bulk_ESS	79878.7635624119
environ_PC1	Bulk_ESS	65252.8258994386
Shoreline	Bulk_ESS	67362.1402039585
environ_PC2	Bulk_ESS	67994.0380846137
environ_PC3	Bulk_ESS	93870.8195435628
environ_PC1:Shoreline	Bulk_ESS	73420.8507990703
Shoreline:environ_PC2	Bulk_ESS	65408.9104920418
Shoreline:environ_PC3	Bulk_ESS	63882.4572671706
moEA033	Bulk_ESS	74653.311199953
moSettlement_date_grouping_finer	Bulk_ESS	88759.4225549256
moEA033:Shoreline	Bulk_ESS	64804.2754988831
moSettlement_date_grouping_finer:Shoreline	Bulk_ESS	83395.3366595208
Intercept	Tail_ESS	76768.4847255803
environ_PC1	Tail_ESS	79898.2769274006
Shoreline	Tail_ESS	75260.2686477959
environ_PC2	Tail_ESS	78107.1743928867
environ_PC3	Tail_ESS	90199.3834755158
environ_PC1:Shoreline	Tail_ESS	80780.5096925142
Shoreline:environ_PC2	Tail_ESS	74675.1775215211
Shoreline:environ_PC3	Tail_ESS	77105.6256352178
moEA033	Tail_ESS	52006.5250191197
moSettlement_date_grouping_finer	Tail_ESS	74292.2003168582
moEA033:Shoreline	Tail_ESS	53993.3373671205
moSettlement_date_grouping_finer:Shoreline	Tail_ESS	76740.033516399
Intercept	straddle_zero_95	yes
environ_PC1	straddle_zero_95	yes
Shoreline	straddle_zero_95	yes
environ_PC2	straddle_zero_95	yes
environ_PC3	straddle_zero_95	yes
environ_PC1:Shoreline	straddle_zero_95	yes
Shoreline:environ_PC2	straddle_zero_95	yes
Shoreline:environ_PC3	straddle_zero_95	yes
moEA033	straddle_zero_95	no
moSettlement_date_grouping_finer	straddle_zero_95	no
moEA033:Shoreline	straddle_zero_95	yes
moSettlement_date_grouping_finer:Shoreline	straddle_zero_95	yes
