term	variable	value
r_spatial_id[Rarotonga,Intercept]	min	-2.30701
r_spatial_id[Ratak.+.Rālik,Intercept]	min	-1.85106
r_spatial_id[Rēkohou,Intercept]	min	-2.09836
r_spatial_id[Rimatara,Intercept]	min	-2.08399
r_spatial_id[Rotuma,Intercept]	min	-2.1905
r_spatial_id[Rurutu,Intercept]	min	-1.78665
r_spatial_id[Sāmoa,Intercept]	min	-2.28119
r_spatial_id[Sorol,Intercept]	min	-2.3604
r_spatial_id[Tatakoto.+.Reao,Intercept]	min	-1.82622
r_spatial_id[Tokelau,Intercept]	min	-1.96339
r_spatial_id[Tonga,Intercept]	min	-3.49749
r_spatial_id[Tuamotu.+.Puka-puka,Intercept]	min	-2.45416
r_spatial_id[Tungaru,Intercept]	min	-2.20986
r_spatial_id[Tupuai,Intercept]	min	-2.1115
r_spatial_id[Tureia,Intercept]	min	-2.2327
r_spatial_id[Tuvalu.31,Intercept]	min	-2.34572
r_spatial_id[Tuvalu.32,Intercept]	min	-2.23808
r_spatial_id[Ulithi.+.Yap,Intercept]	min	-1.91055
r_spatial_id[Uvea.(Wallis),Intercept]	min	-2.06503
r_spatial_id[Vanuatu.+.Temotu,Intercept]	min	-1.59766
r_spatial_id[Woleai,Intercept]	min	-2.10399
lprior	min	21.15
lp__	min	-329.692
Intercept	max	3.92327
environ_PC1	max	1.24423
Shoreline	max	3.12122
environ_PC2	max	0.812508
environ_PC1:Shoreline	max	0.880359
Shoreline:environ_PC2	max	0.699963
moEA033	max	4.02541
moSettlement_date_grouping_finer	max	0.384947
moEA033:Shoreline	max	2.13114
moSettlement_date_grouping_finer:Shoreline	max	0.635402
sd_phylo_id__Intercept	max	2.18884
sd_spatial_id__Intercept	max	1.13156
simo_moEA0331[1]	max	0.991782
simo_moEA0331[2]	max	0.993311
simo_moEA0331[3]	max	0.998974
simo_moSettlement_date_grouping_finer1[1]	max	0.725584
simo_moSettlement_date_grouping_finer1[2]	max	0.772921
simo_moSettlement_date_grouping_finer1[3]	max	0.678309
simo_moSettlement_date_grouping_finer1[4]	max	0.703154
simo_moSettlement_date_grouping_finer1[5]	max	0.691963
simo_moSettlement_date_grouping_finer1[6]	max	0.741637
simo_moSettlement_date_grouping_finer1[7]	max	0.698438
simo_moSettlement_date_grouping_finer1[8]	max	0.811987
simo_moSettlement_date_grouping_finer1[9]	max	0.707189
simo_moSettlement_date_grouping_finer1[10]	max	0.726414
simo_moEA033:Shoreline1[1]	max	0.996475
simo_moEA033:Shoreline1[2]	max	0.996726
simo_moEA033:Shoreline1[3]	max	0.995875
simo_moSettlement_date_grouping_finer:Shoreline1[1]	max	0.602859
simo_moSettlement_date_grouping_finer:Shoreline1[2]	max	0.610934
simo_moSettlement_date_grouping_finer:Shoreline1[3]	max	0.662318
simo_moSettlement_date_grouping_finer:Shoreline1[4]	max	0.672812
simo_moSettlement_date_grouping_finer:Shoreline1[5]	max	0.630947
simo_moSettlement_date_grouping_finer:Shoreline1[6]	max	0.604982
simo_moSettlement_date_grouping_finer:Shoreline1[7]	max	0.752216
simo_moSettlement_date_grouping_finer:Shoreline1[8]	max	0.705617
simo_moSettlement_date_grouping_finer:Shoreline1[9]	max	0.778231
simo_moSettlement_date_grouping_finer:Shoreline1[10]	max	0.609069
r_phylo_id[Ānewetak,Intercept]	max	2.17919
r_phylo_id[Aotearoa,Intercept]	max	2.92171
r_phylo_id[Banaba,Intercept]	max	2.37195
r_phylo_id[Chuuk,Intercept]	max	2.15919
r_phylo_id[East.Futuna,Intercept]	max	3.59042
r_phylo_id[Fiji,Intercept]	max	2.62005
r_phylo_id[Hawaii,Intercept]	max	3.25519
r_phylo_id[Hereheretue,Intercept]	max	2.75404
r_phylo_id[Kanaky.(main.island.+.Loyalties),Intercept]	max	4.72045
r_phylo_id[Kapingamarangi,Intercept]	max	2.96826
r_phylo_id[Kosrae,Intercept]	max	3.43121
r_phylo_id[Laguas.yan.gåni.(Guam.+.Northern.Marianas),Intercept]	max	2.3591
r_phylo_id[Luangiua.+.Nukumanu,Intercept]	max	3.02454
r_phylo_id[Mangaia,Intercept]	max	2.64446
r_phylo_id[Mangareva,Intercept]	max	3.19938
r_phylo_id[Māngarongaro,Intercept]	max	2.68271
r_phylo_id[Marquesas,Intercept]	max	3.07261
r_phylo_id[Marutea,Intercept]	max	2.34363
r_phylo_id[Mo-ava-mo-iki.(Bellona.+.Rennelle),Intercept]	max	3.33278
r_phylo_id[Morane,Intercept]	max	2.70643
r_phylo_id[Napuka,Intercept]	max	2.32882
r_phylo_id[Ngā.Pū.Toru,Intercept]	max	2.44049
r_phylo_id[Ngatik,Intercept]	max	2.62127
r_phylo_id[Niu.+.Tuvalu,Intercept]	max	2.57181
r_phylo_id[Niue,Intercept]	max	2.12753
r_phylo_id[Nukuoro,Intercept]	max	3.19065
r_phylo_id[Nukutaveke.59,Intercept]	max	2.74853
r_phylo_id[Nukutaveke.61,Intercept]	max	2.38262
r_phylo_id[Palau,Intercept]	max	2.17916
r_phylo_id[Pohnpei,Intercept]	max	2.43669
r_phylo_id[Pukapuka,Intercept]	max	2.40435
r_phylo_id[Raivavae,Intercept]	max	2.75565
r_phylo_id[Rakahanga-Manihiki,Intercept]	max	2.10703
r_phylo_id[Rapa.Nui,Intercept]	max	3.51211
r_phylo_id[Raro.Matai.+.Nia.Matai,Intercept]	max	2.66987
r_phylo_id[Rarotonga,Intercept]	max	2.25805
r_phylo_id[Ratak.+.Rālik,Intercept]	max	2.29192
r_phylo_id[Rēkohou,Intercept]	max	3.2321
r_phylo_id[Rimatara,Intercept]	max	2.99656
r_phylo_id[Rotuma,Intercept]	max	2.5483
r_phylo_id[Rurutu,Intercept]	max	2.75262
r_phylo_id[Sāmoa,Intercept]	max	2.43061
r_phylo_id[Sorol,Intercept]	max	2.55552
r_phylo_id[Tatakoto.+.Reao,Intercept]	max	2.35469
r_phylo_id[Tokelau,Intercept]	max	1.96879
r_phylo_id[Tonga,Intercept]	max	2.10298
r_phylo_id[Tuamotu.+.Puka-puka,Intercept]	max	2.46171
r_phylo_id[Tungaru,Intercept]	max	2.73031
r_phylo_id[Tupuai,Intercept]	max	2.79847
r_phylo_id[Tureia,Intercept]	max	2.42189
r_phylo_id[Tuvalu.31,Intercept]	max	2.24359
r_phylo_id[Tuvalu.32,Intercept]	max	2.22395
r_phylo_id[Ulithi.+.Yap,Intercept]	max	2.76958
r_phylo_id[Uvea.(Wallis),Intercept]	max	3.10255
r_phylo_id[Vanuatu.+.Temotu,Intercept]	max	5.49516
r_phylo_id[Woleai,Intercept]	max	2.15352
r_spatial_id[Ānewetak,Intercept]	max	1.90244
r_spatial_id[Aotearoa,Intercept]	max	2.21489
r_spatial_id[Banaba,Intercept]	max	2.39893
r_spatial_id[Chuuk,Intercept]	max	2.91502
r_spatial_id[East.Futuna,Intercept]	max	1.88655
r_spatial_id[Fiji,Intercept]	max	1.88243
r_spatial_id[Hawaii,Intercept]	max	2.07097
r_spatial_id[Hereheretue,Intercept]	max	2.04599
r_spatial_id[Kanaky.(main.island.+.Loyalties),Intercept]	max	2.41018
r_spatial_id[Kapingamarangi,Intercept]	max	2.65389
r_spatial_id[Kosrae,Intercept]	max	1.88854
r_spatial_id[Laguas.yan.gåni.(Guam.+.Northern.Marianas),Intercept]	max	1.14159
r_spatial_id[Luangiua.+.Nukumanu,Intercept]	max	1.96843
r_spatial_id[Mangaia,Intercept]	max	2.28482
r_spatial_id[Mangareva,Intercept]	max	1.64589
r_spatial_id[Māngarongaro,Intercept]	max	1.97376
r_spatial_id[Marquesas,Intercept]	max	2.21766
r_spatial_id[Marutea,Intercept]	max	1.76312
r_spatial_id[Mo-ava-mo-iki.(Bellona.+.Rennelle),Intercept]	max	1.9761
r_spatial_id[Morane,Intercept]	max	1.9763
r_spatial_id[Napuka,Intercept]	max	1.76659
r_spatial_id[Ngā.Pū.Toru,Intercept]	max	2.07455
r_spatial_id[Ngatik,Intercept]	max	1.83725
r_spatial_id[Niu.+.Tuvalu,Intercept]	max	2.35383
r_spatial_id[Niue,Intercept]	max	2.69236
r_spatial_id[Nukuoro,Intercept]	max	1.98221
r_spatial_id[Nukutaveke.59,Intercept]	max	1.76297
r_spatial_id[Nukutaveke.61,Intercept]	max	1.74639
r_spatial_id[Palau,Intercept]	max	1.74103
r_spatial_id[Pohnpei,Intercept]	max	2.03425
r_spatial_id[Pukapuka,Intercept]	max	1.90174
r_spatial_id[Raivavae,Intercept]	max	1.68011
r_spatial_id[Rakahanga-Manihiki,Intercept]	max	1.9625
r_spatial_id[Rapa.Nui,Intercept]	max	1.90353
r_spatial_id[Raro.Matai.+.Nia.Matai,Intercept]	max	1.91949
r_spatial_id[Rarotonga,Intercept]	max	2.0979
r_spatial_id[Ratak.+.Rālik,Intercept]	max	1.49963
r_spatial_id[Rēkohou,Intercept]	max	2.2784
r_spatial_id[Rimatara,Intercept]	max	1.87011
r_spatial_id[Rotuma,Intercept]	max	2.09089
r_spatial_id[Rurutu,Intercept]	max	1.70628
r_spatial_id[Sāmoa,Intercept]	max	1.3928
r_spatial_id[Sorol,Intercept]	max	2.11286
r_spatial_id[Tatakoto.+.Reao,Intercept]	max	1.88802
r_spatial_id[Tokelau,Intercept]	max	1.83052
r_spatial_id[Tonga,Intercept]	max	1.60147
r_spatial_id[Tuamotu.+.Puka-puka,Intercept]	max	2.17029
r_spatial_id[Tungaru,Intercept]	max	1.81192
r_spatial_id[Tupuai,Intercept]	max	1.81634
r_spatial_id[Tureia,Intercept]	max	1.83054
r_spatial_id[Tuvalu.31,Intercept]	max	1.78591
r_spatial_id[Tuvalu.32,Intercept]	max	1.52543
r_spatial_id[Ulithi.+.Yap,Intercept]	max	1.92505
r_spatial_id[Uvea.(Wallis),Intercept]	max	2.24857
r_spatial_id[Vanuatu.+.Temotu,Intercept]	max	3.09853
r_spatial_id[Woleai,Intercept]	max	2.10429
lprior	max	22.6246
lp__	max	-248.554
Intercept	straddle_zero	yes
environ_PC1	straddle_zero	yes
Shoreline	straddle_zero	yes
environ_PC2	straddle_zero	yes
environ_PC1:Shoreline	straddle_zero	yes
Shoreline:environ_PC2	straddle_zero	yes
moEA033	straddle_zero	yes
moSettlement_date_grouping_finer	straddle_zero	yes
moEA033:Shoreline	straddle_zero	yes
moSettlement_date_grouping_finer:Shoreline	straddle_zero	yes
sd_phylo_id__Intercept	straddle_zero	no
sd_spatial_id__Intercept	straddle_zero	no
simo_moEA0331[1]	straddle_zero	no
simo_moEA0331[2]	straddle_zero	no
simo_moEA0331[3]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[1]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[2]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[3]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[4]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[5]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[6]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[7]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[8]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[9]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[10]	straddle_zero	no
simo_moEA033:Shoreline1[1]	straddle_zero	no
simo_moEA033:Shoreline1[2]	straddle_zero	no
simo_moEA033:Shoreline1[3]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[1]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[2]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[3]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[4]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[5]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[6]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[7]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[8]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[9]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[10]	straddle_zero	no
r_phylo_id[Ānewetak,Intercept]	straddle_zero	yes
r_phylo_id[Aotearoa,Intercept]	straddle_zero	yes
r_phylo_id[Banaba,Intercept]	straddle_zero	yes
r_phylo_id[Chuuk,Intercept]	straddle_zero	yes
r_phylo_id[East.Futuna,Intercept]	straddle_zero	yes
r_phylo_id[Fiji,Intercept]	straddle_zero	yes
r_phylo_id[Hawaii,Intercept]	straddle_zero	yes
r_phylo_id[Hereheretue,Intercept]	straddle_zero	yes
r_phylo_id[Kanaky.(main.island.+.Loyalties),Intercept]	straddle_zero	yes
r_phylo_id[Kapingamarangi,Intercept]	straddle_zero	yes
r_phylo_id[Kosrae,Intercept]	straddle_zero	yes
r_phylo_id[Laguas.yan.gåni.(Guam.+.Northern.Marianas),Intercept]	straddle_zero	yes
r_phylo_id[Luangiua.+.Nukumanu,Intercept]	straddle_zero	yes
r_phylo_id[Mangaia,Intercept]	straddle_zero	yes
r_phylo_id[Mangareva,Intercept]	straddle_zero	yes
r_phylo_id[Māngarongaro,Intercept]	straddle_zero	yes
r_phylo_id[Marquesas,Intercept]	straddle_zero	yes
r_phylo_id[Marutea,Intercept]	straddle_zero	yes
r_phylo_id[Mo-ava-mo-iki.(Bellona.+.Rennelle),Intercept]	straddle_zero	yes
r_phylo_id[Morane,Intercept]	straddle_zero	yes
r_phylo_id[Napuka,Intercept]	straddle_zero	yes
r_phylo_id[Ngā.Pū.Toru,Intercept]	straddle_zero	yes
r_phylo_id[Ngatik,Intercept]	straddle_zero	yes
r_phylo_id[Niu.+.Tuvalu,Intercept]	straddle_zero	yes
r_phylo_id[Niue,Intercept]	straddle_zero	yes
r_phylo_id[Nukuoro,Intercept]	straddle_zero	yes
r_phylo_id[Nukutaveke.59,Intercept]	straddle_zero	yes
r_phylo_id[Nukutaveke.61,Intercept]	straddle_zero	yes
r_phylo_id[Palau,Intercept]	straddle_zero	yes
r_phylo_id[Pohnpei,Intercept]	straddle_zero	yes
r_phylo_id[Pukapuka,Intercept]	straddle_zero	yes
r_phylo_id[Raivavae,Intercept]	straddle_zero	yes
r_phylo_id[Rakahanga-Manihiki,Intercept]	straddle_zero	yes
r_phylo_id[Rapa.Nui,Intercept]	straddle_zero	yes
r_phylo_id[Raro.Matai.+.Nia.Matai,Intercept]	straddle_zero	yes
r_phylo_id[Rarotonga,Intercept]	straddle_zero	yes
r_phylo_id[Ratak.+.Rālik,Intercept]	straddle_zero	yes
r_phylo_id[Rēkohou,Intercept]	straddle_zero	yes
r_phylo_id[Rimatara,Intercept]	straddle_zero	yes
r_phylo_id[Rotuma,Intercept]	straddle_zero	yes
r_phylo_id[Rurutu,Intercept]	straddle_zero	yes
r_phylo_id[Sāmoa,Intercept]	straddle_zero	yes
r_phylo_id[Sorol,Intercept]	straddle_zero	yes
r_phylo_id[Tatakoto.+.Reao,Intercept]	straddle_zero	yes
r_phylo_id[Tokelau,Intercept]	straddle_zero	yes
r_phylo_id[Tonga,Intercept]	straddle_zero	yes
r_phylo_id[Tuamotu.+.Puka-puka,Intercept]	straddle_zero	yes
r_phylo_id[Tungaru,Intercept]	straddle_zero	yes
r_phylo_id[Tupuai,Intercept]	straddle_zero	yes
r_phylo_id[Tureia,Intercept]	straddle_zero	yes
r_phylo_id[Tuvalu.31,Intercept]	straddle_zero	yes
r_phylo_id[Tuvalu.32,Intercept]	straddle_zero	yes
r_phylo_id[Ulithi.+.Yap,Intercept]	straddle_zero	yes
r_phylo_id[Uvea.(Wallis),Intercept]	straddle_zero	yes
r_phylo_id[Vanuatu.+.Temotu,Intercept]	straddle_zero	yes
r_phylo_id[Woleai,Intercept]	straddle_zero	yes
r_spatial_id[Ānewetak,Intercept]	straddle_zero	yes
r_spatial_id[Aotearoa,Intercept]	straddle_zero	yes
r_spatial_id[Banaba,Intercept]	straddle_zero	yes
r_spatial_id[Chuuk,Intercept]	straddle_zero	yes
r_spatial_id[East.Futuna,Intercept]	straddle_zero	yes
r_spatial_id[Fiji,Intercept]	straddle_zero	yes
r_spatial_id[Hawaii,Intercept]	straddle_zero	yes
r_spatial_id[Hereheretue,Intercept]	straddle_zero	yes
r_spatial_id[Kanaky.(main.island.+.Loyalties),Intercept]	straddle_zero	yes
r_spatial_id[Kapingamarangi,Intercept]	straddle_zero	yes
r_spatial_id[Kosrae,Intercept]	straddle_zero	yes
r_spatial_id[Laguas.yan.gåni.(Guam.+.Northern.Marianas),Intercept]	straddle_zero	yes
r_spatial_id[Luangiua.+.Nukumanu,Intercept]	straddle_zero	yes
r_spatial_id[Mangaia,Intercept]	straddle_zero	yes
r_spatial_id[Mangareva,Intercept]	straddle_zero	yes
r_spatial_id[Māngarongaro,Intercept]	straddle_zero	yes
r_spatial_id[Marquesas,Intercept]	straddle_zero	yes
r_spatial_id[Marutea,Intercept]	straddle_zero	yes
r_spatial_id[Mo-ava-mo-iki.(Bellona.+.Rennelle),Intercept]	straddle_zero	yes
r_spatial_id[Morane,Intercept]	straddle_zero	yes
r_spatial_id[Napuka,Intercept]	straddle_zero	yes
r_spatial_id[Ngā.Pū.Toru,Intercept]	straddle_zero	yes
r_spatial_id[Ngatik,Intercept]	straddle_zero	yes
r_spatial_id[Niu.+.Tuvalu,Intercept]	straddle_zero	yes
r_spatial_id[Niue,Intercept]	straddle_zero	yes
r_spatial_id[Nukuoro,Intercept]	straddle_zero	yes
r_spatial_id[Nukutaveke.59,Intercept]	straddle_zero	yes
r_spatial_id[Nukutaveke.61,Intercept]	straddle_zero	yes
r_spatial_id[Palau,Intercept]	straddle_zero	yes
r_spatial_id[Pohnpei,Intercept]	straddle_zero	yes
r_spatial_id[Pukapuka,Intercept]	straddle_zero	yes
r_spatial_id[Raivavae,Intercept]	straddle_zero	yes
r_spatial_id[Rakahanga-Manihiki,Intercept]	straddle_zero	yes
r_spatial_id[Rapa.Nui,Intercept]	straddle_zero	yes
r_spatial_id[Raro.Matai.+.Nia.Matai,Intercept]	straddle_zero	yes
r_spatial_id[Rarotonga,Intercept]	straddle_zero	yes
r_spatial_id[Ratak.+.Rālik,Intercept]	straddle_zero	yes
r_spatial_id[Rēkohou,Intercept]	straddle_zero	yes
r_spatial_id[Rimatara,Intercept]	straddle_zero	yes
r_spatial_id[Rotuma,Intercept]	straddle_zero	yes
r_spatial_id[Rurutu,Intercept]	straddle_zero	yes
r_spatial_id[Sāmoa,Intercept]	straddle_zero	yes
r_spatial_id[Sorol,Intercept]	straddle_zero	yes
r_spatial_id[Tatakoto.+.Reao,Intercept]	straddle_zero	yes
r_spatial_id[Tokelau,Intercept]	straddle_zero	yes
r_spatial_id[Tonga,Intercept]	straddle_zero	yes
r_spatial_id[Tuamotu.+.Puka-puka,Intercept]	straddle_zero	yes
r_spatial_id[Tungaru,Intercept]	straddle_zero	yes
r_spatial_id[Tupuai,Intercept]	straddle_zero	yes
r_spatial_id[Tureia,Intercept]	straddle_zero	yes
r_spatial_id[Tuvalu.31,Intercept]	straddle_zero	yes
r_spatial_id[Tuvalu.32,Intercept]	straddle_zero	yes
r_spatial_id[Ulithi.+.Yap,Intercept]	straddle_zero	yes
r_spatial_id[Uvea.(Wallis),Intercept]	straddle_zero	yes
r_spatial_id[Vanuatu.+.Temotu,Intercept]	straddle_zero	yes
r_spatial_id[Woleai,Intercept]	straddle_zero	yes
lprior	straddle_zero	no
lp__	straddle_zero	no
Intercept	Estimate	0.45601277471647
environ_PC1	Estimate	0.19975747300951
Shoreline	Estimate	0.547073928531497
environ_PC2	Estimate	-0.180682746537355
environ_PC1:Shoreline	Estimate	0.016944097727222
Shoreline:environ_PC2	Estimate	-0.0695303101123811
moEA033	Estimate	-0.144980528430413
moSettlement_date_grouping_finer	Estimate	0.00124811469711109
moEA033:Shoreline	Estimate	-0.558488043554141
moSettlement_date_grouping_finer:Shoreline	Estimate	0.236794615967967
Intercept	Est.Error	0.625041820672284
environ_PC1	Est.Error	0.232262849018583
Shoreline	Est.Error	0.581783928461849
environ_PC2	Est.Error	0.219233645896266
environ_PC1:Shoreline	Est.Error	0.182343079957834
Shoreline:environ_PC2	Est.Error	0.182866052618251
moEA033	Est.Error	0.374478057635497
moSettlement_date_grouping_finer	Est.Error	0.0921704586218493
moEA033:Shoreline	Est.Error	0.350196149134288
moSettlement_date_grouping_finer:Shoreline	Est.Error	0.0770110871269341
Intercept	l-95% CI	-0.718885075
environ_PC1	l-95% CI	-0.25445105
Shoreline	l-95% CI	-0.56955455
environ_PC2	l-95% CI	-0.60862565
environ_PC1:Shoreline	l-95% CI	-0.332739575
Shoreline:environ_PC2	l-95% CI	-0.44124725
moEA033	l-95% CI	-0.8589221
moSettlement_date_grouping_finer	l-95% CI	-0.1959321
moEA033:Shoreline	l-95% CI	-1.31227175
moSettlement_date_grouping_finer:Shoreline	l-95% CI	0.0855184800000001
Intercept	u-95% CI	1.75864625
environ_PC1	u-95% CI	0.664079225
Shoreline	u-95% CI	1.681871
environ_PC2	u-95% CI	0.254504275
environ_PC1:Shoreline	u-95% CI	0.38516905
Shoreline:environ_PC2	u-95% CI	0.279065525
moEA033	u-95% CI	0.669789325
moSettlement_date_grouping_finer	u-95% CI	0.171636125
moEA033:Shoreline	u-95% CI	0.105660674999998
moSettlement_date_grouping_finer:Shoreline	u-95% CI	0.390666325
Intercept	Rhat	1.00009290293704
environ_PC1	Rhat	1.00008112610081
Shoreline	Rhat	1.00015611953082
environ_PC2	Rhat	1.00003046977941
environ_PC1:Shoreline	Rhat	1.00014105913385
Shoreline:environ_PC2	Rhat	1.00007366066042
moEA033	Rhat	1.00021310498723
moSettlement_date_grouping_finer	Rhat	1.00011795575895
moEA033:Shoreline	Rhat	1.00024494736342
moSettlement_date_grouping_finer:Shoreline	Rhat	1.00017934860502
Intercept	Bulk_ESS	37863.0636054547
environ_PC1	Bulk_ESS	48737.8435835413
Shoreline	Bulk_ESS	37895.8040537883
environ_PC2	Bulk_ESS	70930.8462093617
environ_PC1:Shoreline	Bulk_ESS	52511.625209713
Shoreline:environ_PC2	Bulk_ESS	52459.709691836
moEA033	Bulk_ESS	39446.9357019417
moSettlement_date_grouping_finer	Bulk_ESS	40198.9434762688
moEA033:Shoreline	Bulk_ESS	29770.3889263215
moSettlement_date_grouping_finer:Shoreline	Bulk_ESS	38511.6995499144
Intercept	Tail_ESS	56537.4413562381
environ_PC1	Tail_ESS	67050.4668074891
Shoreline	Tail_ESS	62755.2579718554
environ_PC2	Tail_ESS	81947.7644970089
environ_PC1:Shoreline	Tail_ESS	76412.2453404729
Shoreline:environ_PC2	Tail_ESS	68246.7773389527
moEA033	Tail_ESS	37354.6996528883
moSettlement_date_grouping_finer	Tail_ESS	51521.1448113385
moEA033:Shoreline	Tail_ESS	43344.4669322682
moSettlement_date_grouping_finer:Shoreline	Tail_ESS	58777.571161237
Intercept	straddle_zero_95	yes
environ_PC1	straddle_zero_95	yes
Shoreline	straddle_zero_95	yes
environ_PC2	straddle_zero_95	yes
environ_PC1:Shoreline	straddle_zero_95	yes
Shoreline:environ_PC2	straddle_zero_95	yes
moEA033	straddle_zero_95	yes
moSettlement_date_grouping_finer	straddle_zero_95	yes
moEA033:Shoreline	straddle_zero_95	yes
moSettlement_date_grouping_finer:Shoreline	straddle_zero_95	no
