term	variable	value
r_spatial_id[Tatakoto.+.Reao,Intercept]	straddle_zero	yes
r_spatial_id[Te.Henua.‘Enana.+.Te.Fenua.’Enata,Intercept]	straddle_zero	yes
r_spatial_id[Tokelau,Intercept]	straddle_zero	yes
r_spatial_id[Tonga,Intercept]	straddle_zero	yes
r_spatial_id[Tuamotu.+.Puka-puka,Intercept]	straddle_zero	yes
r_spatial_id[Tungaru,Intercept]	straddle_zero	yes
r_spatial_id[Tupuai,Intercept]	straddle_zero	yes
r_spatial_id[Tureia,Intercept]	straddle_zero	yes
r_spatial_id[Tuvalu.31,Intercept]	straddle_zero	yes
r_spatial_id[Tuvalu.32,Intercept]	straddle_zero	yes
r_spatial_id[Ulithi.+.Yap,Intercept]	straddle_zero	yes
r_spatial_id[Uvea.(Wallis),Intercept]	straddle_zero	yes
r_spatial_id[Vanuatu.+.Temotu,Intercept]	straddle_zero	yes
r_spatial_id[Woleai,Intercept]	straddle_zero	yes
lprior	straddle_zero	no
lp__	straddle_zero	no
Intercept	Estimate	0.126452421849362
environ_PC1	Estimate	0.169432387722435
Shoreline	Estimate	0.771729531913464
environ_PC2	Estimate	-0.176821249004251
environ_PC1:Shoreline	Estimate	-0.0806355908962889
Shoreline:environ_PC2	Estimate	-0.0240851098593647
moEA033	Estimate	-0.209884349070933
moSettlement_date_grouping_finer	Estimate	0.0309727842066108
moEA033:Shoreline	Estimate	-0.727175536325362
moSettlement_date_grouping_finer:Shoreline	Estimate	0.259280605245681
Intercept	Est.Error	0.435916340248087
environ_PC1	Est.Error	0.187568956896884
Shoreline	Est.Error	0.530544611435753
environ_PC2	Est.Error	0.210316675710001
environ_PC1:Shoreline	Est.Error	0.171224539678026
Shoreline:environ_PC2	Est.Error	0.174302080346517
moEA033	Est.Error	0.366803659203034
moSettlement_date_grouping_finer	Est.Error	0.0764379261553245
moEA033:Shoreline	Est.Error	0.293430698934885
moSettlement_date_grouping_finer:Shoreline	Est.Error	0.066082108721682
Intercept	l-95% CI	-0.71591625
environ_PC1	l-95% CI	-0.2023918
Shoreline	l-95% CI	-0.2971656
environ_PC2	l-95% CI	-0.58600205
environ_PC1:Shoreline	l-95% CI	-0.408714075
Shoreline:environ_PC2	l-95% CI	-0.37350475
moEA033	l-95% CI	-0.902795049999999
moSettlement_date_grouping_finer	l-95% CI	-0.129458275
moEA033:Shoreline	l-95% CI	-1.40485125
moSettlement_date_grouping_finer:Shoreline	l-95% CI	0.1335609
Intercept	u-95% CI	1.012651
environ_PC1	u-95% CI	0.535304875
Shoreline	u-95% CI	1.7831505
environ_PC2	u-95% CI	0.2422849
environ_PC1:Shoreline	u-95% CI	0.26502305
Shoreline:environ_PC2	u-95% CI	0.311287
moEA033	u-95% CI	0.59283835
moSettlement_date_grouping_finer	u-95% CI	0.17576225
moEA033:Shoreline	u-95% CI	-0.249899875
moSettlement_date_grouping_finer:Shoreline	u-95% CI	0.394804725
Intercept	Rhat	1.00008109019174
environ_PC1	Rhat	1.00003746757937
Shoreline	Rhat	1.00001372597821
environ_PC2	Rhat	1.00001379913447
environ_PC1:Shoreline	Rhat	1.00003462082704
Shoreline:environ_PC2	Rhat	1.00000809468267
moEA033	Rhat	1.00001254036653
moSettlement_date_grouping_finer	Rhat	1.00014119644472
moEA033:Shoreline	Rhat	1.0000046746736
moSettlement_date_grouping_finer:Shoreline	Rhat	1.00002052456491
Intercept	Bulk_ESS	84699.1608863984
environ_PC1	Bulk_ESS	111402.789261593
Shoreline	Bulk_ESS	75430.6069570022
environ_PC2	Bulk_ESS	106198.840938035
environ_PC1:Shoreline	Bulk_ESS	104470.309814084
Shoreline:environ_PC2	Bulk_ESS	100957.051634502
moEA033	Bulk_ESS	62239.3899492354
moSettlement_date_grouping_finer	Bulk_ESS	69086.3650826205
moEA033:Shoreline	Bulk_ESS	59651.7518797196
moSettlement_date_grouping_finer:Shoreline	Bulk_ESS	77457.5190923918
Intercept	Tail_ESS	89865.7974050011
environ_PC1	Tail_ESS	96744.7620682871
Shoreline	Tail_ESS	78447.531892279
environ_PC2	Tail_ESS	93043.758384599
environ_PC1:Shoreline	Tail_ESS	92618.1400929771
Shoreline:environ_PC2	Tail_ESS	88192.2037761851
moEA033	Tail_ESS	46510.0508702493
moSettlement_date_grouping_finer	Tail_ESS	70479.9966635428
moEA033:Shoreline	Tail_ESS	51308.9644391394
moSettlement_date_grouping_finer:Shoreline	Tail_ESS	84681.2471298639
Intercept	straddle_zero_95	yes
environ_PC1	straddle_zero_95	yes
Shoreline	straddle_zero_95	yes
environ_PC2	straddle_zero_95	yes
environ_PC1:Shoreline	straddle_zero_95	yes
Shoreline:environ_PC2	straddle_zero_95	yes
moEA033	straddle_zero_95	yes
moSettlement_date_grouping_finer	straddle_zero_95	yes
moEA033:Shoreline	straddle_zero_95	no
moSettlement_date_grouping_finer:Shoreline	straddle_zero_95	no
