term	variable	value
r_phylo_id[Aotearoa,Intercept]	straddle_zero	yes
r_phylo_id[Avaiki.Nui.(south),Intercept]	straddle_zero	yes
r_phylo_id[Chuuk,Intercept]	straddle_zero	yes
r_phylo_id[Duff.+.Reef.Islands,Intercept]	straddle_zero	yes
r_phylo_id[East.Futuna,Intercept]	straddle_zero	yes
r_phylo_id[Efate,Intercept]	straddle_zero	yes
r_phylo_id[Erromango,Intercept]	straddle_zero	yes
r_phylo_id[Futuna.+.Aniwa,Intercept]	straddle_zero	yes
r_phylo_id[Hawaii,Intercept]	straddle_zero	yes
r_phylo_id[Hiu,Intercept]	straddle_zero	yes
r_phylo_id[Kadavu,Intercept]	straddle_zero	yes
r_phylo_id[Kanaky.(New.Caledonia.main.island),Intercept]	straddle_zero	yes
r_phylo_id[Kapingamarangi,Intercept]	straddle_zero	yes
r_phylo_id[Kosrae,Intercept]	straddle_zero	yes
r_phylo_id[Laguas.yan.gåni.(Guam.+.Northern.Marianas),Intercept]	straddle_zero	yes
r_phylo_id[Lau,Intercept]	straddle_zero	yes
r_phylo_id[Lifou,Intercept]	straddle_zero	yes
r_phylo_id[Loh-Toga,Intercept]	straddle_zero	yes
r_phylo_id[Luangiua,Intercept]	straddle_zero	yes
r_phylo_id[Maewo,Intercept]	straddle_zero	yes
r_phylo_id[Malakula,Intercept]	straddle_zero	yes
r_phylo_id[Mangareva,Intercept]	straddle_zero	yes
r_phylo_id[Māngarongaro,Intercept]	straddle_zero	yes
r_phylo_id[Mo-ava-mo-iki.(Bellona.+.Rennelle),Intercept]	straddle_zero	yes
r_phylo_id[Mota,Intercept]	straddle_zero	yes
r_phylo_id[Mota.Lava,Intercept]	straddle_zero	yes
r_phylo_id[Nengone,Intercept]	straddle_zero	yes
r_phylo_id[Niue,Intercept]	straddle_zero	yes
r_phylo_id[Nukuoro,Intercept]	straddle_zero	yes
r_phylo_id[Paama,Intercept]	straddle_zero	yes
r_phylo_id[Palau,Intercept]	straddle_zero	yes
r_phylo_id[Pentecost,Intercept]	straddle_zero	yes
r_phylo_id[Pohnpei,Intercept]	straddle_zero	yes
r_phylo_id[Pukapuka,Intercept]	straddle_zero	yes
r_phylo_id[Raivavae,Intercept]	straddle_zero	yes
r_phylo_id[Rakahanga-Manihiki,Intercept]	straddle_zero	yes
r_phylo_id[Rapa.Nui,Intercept]	straddle_zero	yes
r_phylo_id[Ratak.+.Rālik,Intercept]	straddle_zero	yes
r_phylo_id[Rēkohou,Intercept]	straddle_zero	yes
r_phylo_id[Rimatara,Intercept]	straddle_zero	yes
r_phylo_id[Rotuma,Intercept]	straddle_zero	yes
r_phylo_id[Rurutu,Intercept]	straddle_zero	yes
r_phylo_id[Sāmoa,Intercept]	straddle_zero	yes
r_phylo_id[Santo,Intercept]	straddle_zero	yes
r_phylo_id[Tahiti,Intercept]	straddle_zero	yes
r_phylo_id[Tanna,Intercept]	straddle_zero	yes
r_phylo_id[Te.Henua.‘Enana.(North.Marquesas),Intercept]	straddle_zero	yes
r_phylo_id[Tikopia,Intercept]	straddle_zero	yes
r_phylo_id[Tokelau,Intercept]	straddle_zero	yes
r_phylo_id[Tonga,Intercept]	straddle_zero	yes
r_phylo_id[Tuamotu,Intercept]	straddle_zero	yes
r_phylo_id[Tungaru.+.Tuvalu,Intercept]	straddle_zero	yes
r_phylo_id[Tupuai,Intercept]	straddle_zero	yes
r_phylo_id[Ulithi.(greater),Intercept]	straddle_zero	yes
r_phylo_id[Ureparapara,Intercept]	straddle_zero	yes
r_phylo_id[Uvea.(Wallis),Intercept]	straddle_zero	yes
r_phylo_id[Vanua.Lava,Intercept]	straddle_zero	yes
r_phylo_id[Viti.Levu.+.Yasawa,Intercept]	straddle_zero	yes
r_phylo_id[Woleai,Intercept]	straddle_zero	yes
r_phylo_id[Yap,Intercept]	straddle_zero	yes
lprior	straddle_zero	no
lp__	straddle_zero	no
Intercept	Estimate	0.256266850960313
environ_PC1	Estimate	-0.194206014715573
Shoreline	Estimate	0.304390212492222
environ_PC2	Estimate	0.0430059196883903
environ_PC3	Estimate	0.155976395516044
environ_PC1:Shoreline	Estimate	-0.0111939009070762
Shoreline:environ_PC2	Estimate	-0.342499164354447
Shoreline:environ_PC3	Estimate	0.0906965232647919
moEA033	Estimate	-0.433176768452684
moSettlement_date_grouping_finer	Estimate	0.0698628291516756
moEA033:Shoreline	Estimate	-0.390708651195391
moSettlement_date_grouping_finer:Shoreline	Estimate	0.0918685578853483
Intercept	Est.Error	0.632470958382798
environ_PC1	Est.Error	0.236561860385902
Shoreline	Est.Error	0.468794101832327
environ_PC2	Est.Error	0.240498733206615
environ_PC3	Est.Error	0.173904150271426
environ_PC1:Shoreline	Est.Error	0.197766858794976
Shoreline:environ_PC2	Est.Error	0.233861968257217
Shoreline:environ_PC3	Est.Error	0.155883212064594
moEA033	Est.Error	0.277264536353366
moSettlement_date_grouping_finer	Est.Error	0.0624266934024631
moEA033:Shoreline	Est.Error	0.223282475931663
moSettlement_date_grouping_finer:Shoreline	Est.Error	0.0495251877804709
Intercept	l-95% CI	-1.0057805
environ_PC1	l-95% CI	-0.6539535
Shoreline	l-95% CI	-0.609742949999999
environ_PC2	l-95% CI	-0.43610145
environ_PC3	l-95% CI	-0.183208175
environ_PC1:Shoreline	l-95% CI	-0.391982425
Shoreline:environ_PC2	l-95% CI	-0.787109425
Shoreline:environ_PC3	l-95% CI	-0.227119325
moEA033	l-95% CI	-1.0645705
moSettlement_date_grouping_finer	l-95% CI	-0.05491709
moEA033:Shoreline	l-95% CI	-0.894962575
moSettlement_date_grouping_finer:Shoreline	l-95% CI	-5.17899599999916e-05
Intercept	u-95% CI	1.487632
environ_PC1	u-95% CI	0.27667705
Shoreline	u-95% CI	1.22393275
environ_PC2	u-95% CI	0.511620375
environ_PC3	u-95% CI	0.4977817
environ_PC1:Shoreline	u-95% CI	0.3847117
Shoreline:environ_PC2	u-95% CI	0.134220324999999
Shoreline:environ_PC3	u-95% CI	0.385764925
moEA033	u-95% CI	0.0264812549999997
moSettlement_date_grouping_finer	u-95% CI	0.19251305
moEA033:Shoreline	u-95% CI	-0.00313178975000063
moSettlement_date_grouping_finer:Shoreline	u-95% CI	0.195550025
Intercept	Rhat	1.00005472750201
environ_PC1	Rhat	1.00000191250896
Shoreline	Rhat	1.00003013076112
environ_PC2	Rhat	1.00000190406527
environ_PC3	Rhat	1.00002486769891
environ_PC1:Shoreline	Rhat	1.00000259073256
Shoreline:environ_PC2	Rhat	1.00005495506177
Shoreline:environ_PC3	Rhat	1.00006524054674
moEA033	Rhat	1.00004376132267
moSettlement_date_grouping_finer	Rhat	1.00005140547041
moEA033:Shoreline	Rhat	1.00004620173751
moSettlement_date_grouping_finer:Shoreline	Rhat	1.00003603616637
Intercept	Bulk_ESS	64521.4081702954
environ_PC1	Bulk_ESS	62446.7131869885
Shoreline	Bulk_ESS	51527.1889152833
environ_PC2	Bulk_ESS	58556.3816827935
environ_PC3	Bulk_ESS	99765.0086300789
environ_PC1:Shoreline	Bulk_ESS	53863.0492435971
Shoreline:environ_PC2	Bulk_ESS	56158.1687127641
Shoreline:environ_PC3	Bulk_ESS	82946.5243415182
moEA033	Bulk_ESS	67788.9561601486
moSettlement_date_grouping_finer	Bulk_ESS	67680.2927854054
moEA033:Shoreline	Bulk_ESS	65666.1310671364
moSettlement_date_grouping_finer:Shoreline	Bulk_ESS	64379.8330504948
Intercept	Tail_ESS	73292.6259540845
environ_PC1	Tail_ESS	78455.9123740674
Shoreline	Tail_ESS	67514.6945947125
environ_PC2	Tail_ESS	78342.0523167799
environ_PC3	Tail_ESS	91420.0269547604
environ_PC1:Shoreline	Tail_ESS	74101.6109550389
Shoreline:environ_PC2	Tail_ESS	71571.7501786481
Shoreline:environ_PC3	Tail_ESS	78368.2947248511
moEA033	Tail_ESS	60683.1222289643
moSettlement_date_grouping_finer	Tail_ESS	73995.4710084315
moEA033:Shoreline	Tail_ESS	63207.8801750004
moSettlement_date_grouping_finer:Shoreline	Tail_ESS	68429.7294412165
Intercept	straddle_zero_95	yes
environ_PC1	straddle_zero_95	yes
Shoreline	straddle_zero_95	yes
environ_PC2	straddle_zero_95	yes
environ_PC3	straddle_zero_95	yes
environ_PC1:Shoreline	straddle_zero_95	yes
Shoreline:environ_PC2	straddle_zero_95	yes
Shoreline:environ_PC3	straddle_zero_95	yes
moEA033	straddle_zero_95	yes
moSettlement_date_grouping_finer	straddle_zero_95	yes
moEA033:Shoreline	straddle_zero_95	no
moSettlement_date_grouping_finer:Shoreline	straddle_zero_95	yes
